""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"YJR038C"	13.8867342904319	1.56146769163289	0.59270701114038	2.63446806311367	0.00842692310277905	0.0149343419822562
"YJR039W"	439.261896259025	1.12428769561538	0.158749796384686	7.08213630013723	1.41948934984661e-12	6.41541874222866e-12
"YJR041C"	439.89047354079	-1.61632785081094	0.275399824012823	-5.86902281657116	4.38371113293077e-09	1.55846581747254e-08
"YJR043C"	193.795135807128	-1.05116488615399	0.160900010518336	-6.53303180507995	6.44514498932466e-11	2.62875926216571e-10
"YJR044C"	1422.53108277017	1.12498990510371	0.0901076848604733	12.4849496116307	9.02004248979708e-36	9.82502443300418e-35
"YJR047C"	413.485567862413	-1.77444651421425	0.208538649303824	-8.50895754881883	1.75504073901251e-17	1.03781195525001e-16
"YJR048W"	422.631441949894	-1.50056407383793	0.173715349258131	-8.63806267118157	5.71742533548396e-18	3.4630498690908e-17
"YJR053W"	70.33922370425	-1.28353135560591	0.285363559616171	-4.4978810796036	6.86340671617142e-06	1.83732915850917e-05
"YJR055W"	53.6545120681536	-1.2071156461964	0.281243856162294	-4.29206050104727	1.77022696320018e-05	4.5136168835806e-05
"YJR059W"	2217.98021599595	1.5087984144648	0.158287599801493	9.53200640073494	1.54272275543789e-21	1.08678110630358e-20
"YJR061W"	589.603793025964	1.38481067487049	0.124755920636245	11.1001599588066	1.2521957656034e-28	1.11629721552622e-27
"YJR063W"	966.402579494433	-1.49952875973184	0.142109655877922	-10.5519132424048	4.9773086910618e-26	4.14094192898223e-25
"YJR067C"	122.968842067003	-1.30808235161338	0.206152508735472	-6.34521675063322	2.22112503157118e-10	8.64571251027797e-10
"YJR070C"	3730.2177741971	-3.21372259011315	0.178132486454417	-18.0411931258565	9.25245563286193e-73	2.01902912311711e-71
"YJR072C"	973.29699915891	-1.59571575662081	0.143915689608628	-11.0878512340127	1.43698021705656e-28	1.27926769048675e-27
"YJR073C"	3187.05053954219	1.67099072434975	0.17316702880944	9.6495893926122	4.93529417717594e-22	3.53432503450577e-21
"YJR078W"	86.8605181865808	1.61256208543013	0.232892297687675	6.92406791225313	4.38855355839713e-12	1.92717773547416e-11
"YJR086W"	184.551262383343	1.09394057226746	0.179327878154094	6.10022592988831	1.05918646678564e-09	3.95197898171429e-09
"YJR091C"	1902.33014572606	1.0110319440738	0.101990017468648	9.91304805281156	3.65327352351494e-23	2.69668174326883e-22
"YJR092W"	459.204609080018	-1.32019915337362	0.189159073646817	-6.97930650600772	2.96640671952736e-12	1.3186064437076e-11
"YJR094W-A"	4673.3287387697	-1.25975870412975	0.173192505923714	-7.27374834962335	3.49647075599675e-13	1.65890387771705e-12
"YJR095W"	31.2587795457833	1.09125107523225	0.350563589640377	3.11284773285127	0.00185291588599416	0.00362802050064294
"YJR096W"	1403.03912954569	2.29139828096068	0.153550767968972	14.9227406106084	2.34442955787584e-50	3.46900638461035e-49
"YJR097W"	75.4732142752545	-2.27662541233941	0.258135685569151	-8.81949121958781	1.14980964221224e-18	7.20688229320845e-18
"YJR103W"	3358.45937656166	1.03476328981657	0.138849721705941	7.45239729041744	9.16592108528158e-14	4.4765888887498e-13
"YJR108W"	13.2177891198318	1.58611155237945	0.615840677988584	2.5755225483966	0.010008874706918	0.0174797943884494
"YJR112W"	212.445633806685	-2.06800422348089	0.160651898759646	-12.8725787833661	6.42215741557396e-38	7.43250039470265e-37
"YJR114W"	7.75412652940559	3.88316665436811	1.01051389130446	3.84276424874812	0.000121656316266758	0.000279792258951333
"YJR115W"	282.81328869184	1.13419449790217	0.17290683630444	6.55957000974316	5.39631542496835e-11	2.21491578652437e-10
"YJR123W"	61497.1132205776	-1.24851384301968	0.176047963283468	-7.0918959795596	1.32286934658052e-12	6.00807024189792e-12
"YJR129C"	114.233893675752	-1.37947658417209	0.191557374055201	-7.201375519872	5.96081309924551e-13	2.77130772569657e-12
"YJR132W"	1180.01999070962	-1.07245427345309	0.0874603698913796	-12.2621739970345	1.44568528030638e-34	1.51855531631534e-33
"YJR134C"	158.967435879102	-1.25755557174678	0.387069591863751	-3.24891336901876	0.00115846753250506	0.00234332961241114
"YJR145C"	31093.8602199597	-1.10393498149546	0.208804005898325	-5.28694349874211	1.24377035488292e-07	3.94174849388569e-07
"YJR147W"	1002.48615956776	-1.64974063216673	0.152872554910161	-10.7916076442644	3.77133805612982e-27	3.23307433092294e-26
"YJR150C"	109.997095132384	-1.57774517358352	0.246061583214899	-6.41199309932745	1.43629340093765e-10	5.70031692068397e-10
"YJR159W"	94.1473687576633	1.10884523362193	0.335322942019616	3.30679799879921	0.000943689161119116	0.00193179073064213
"YKL006W"	19129.2095747937	-1.76335885559119	0.168324547246545	-10.4759459296712	1.11418082935401e-25	9.10593436953762e-25
"YKL007W"	1541.52367653941	1.01379934675093	0.124910535500602	8.11620367079482	4.80993196460096e-16	2.64179398835414e-15
"YKL009W"	1346.09915041419	-2.79343099770742	0.130149149317054	-21.4633058484493	3.43025742559767e-102	1.1228029482474e-100
"YKL014C"	527.005484932206	-2.26839291713299	0.226673891141365	-10.0072968514857	1.41567791977379e-23	1.07310042082502e-22
"YKL021C"	662.987336650387	-1.97011984935661	0.147887473450447	-13.3217493232565	1.7300569595482e-40	2.12357938538483e-39
"YKL026C"	111.671221948014	2.01422346880152	0.258380456663835	7.79557205993378	6.41173349913168e-15	3.33770641027088e-14
"YKL029C"	1991.67937481562	-2.60389882652939	0.158352523977635	-16.4436837577477	9.30847624216477e-61	1.6304928250127e-59
"YKL030W"	137.148937156599	-1.67551380946791	0.263308288854427	-6.36331585594039	1.97444074036437e-10	7.72260135081564e-10
"YKL034W"	2072.25117895173	1.29033731094614	0.16350497168507	7.8917313501114	2.98022734417461e-15	1.57415268277063e-14
"YKL035W"	44704.0119596601	3.56113774674406	0.145737095532872	24.4353555539388	7.2025956891405e-132	3.40730092418391e-130
"YKL036C"	63.2212687996492	3.6583088417938	0.33338327010001	10.9732826146206	5.1372766710485e-28	4.52373506862301e-27
"YKL037W"	40.9640125051351	1.6176204718171	0.342996286603536	4.71614572809322	2.40354311661035e-06	6.78161207607822e-06
"YKL042W"	216.803062148892	-1.01213699859293	0.149114698685233	-6.78764070555818	1.13982076758605e-11	4.87280896749681e-11
"YKL054C"	662.754023210518	-1.47316616949222	0.290480450278606	-5.07148129273167	3.94731073527024e-07	1.20105731808857e-06
"YKL056C"	36850.2671884698	-1.08746282879237	0.181531795526371	-5.99048131286949	2.09220915908252e-09	7.60493974201559e-09
"YKL065C"	2805.43461278316	1.75431501987368	0.135485793405059	12.9483318935797	2.40114990342479e-38	2.80393739172902e-37
"YKL065W-A"	24.2566743020245	2.45666997913295	0.487077503974945	5.04369419462929	4.5662887917452e-07	1.38032265201962e-06
"YKL067W"	3443.07746646139	1.04198756356753	0.124497427056628	8.36955098753623	5.78381981350466e-17	3.30554993045182e-16
"YKL068W"	1177.82950171495	-1.28270300963731	0.132477513342915	-9.68242064083031	3.58134273704466e-22	2.57896469764294e-21
"YKL072W"	193.118919828513	-1.73805725228106	0.186097534395353	-9.33949639863933	9.67933995707132e-21	6.54820482899574e-20
"YKL078W"	471.201505042491	-5.35851229282424	0.195638635825214	-27.3898469503314	3.62331755004478e-165	2.47186537282528e-163
"YKL081W"	29868.7842770271	-1.05005026923766	0.170158290888583	-6.17102031146525	6.78507042673922e-10	2.56408404872868e-09
"YKL082C"	215.969910998832	-3.08084548500801	0.24957147589008	-12.3445416749665	5.21302572489227e-35	5.56599995437015e-34
"YKL083W"	35.7098076702579	-2.2845470638647	0.354143335614583	-6.45091078701251	1.11179937179481e-10	4.45613588658142e-10
"YKL085W"	2615.69481847662	1.05305974684697	0.0807611347728502	13.039189578116	7.32313028916838e-39	8.59804481958338e-38
"YKL086W"	101.851377389428	1.14260639443604	0.225841666232343	5.05932502844955	4.2074315374167e-07	1.27720673508186e-06
"YKL091C"	1638.72149215595	3.08715749867233	0.14153549863542	21.8118954498088	1.7890869356707e-105	5.97684145880505e-104
"YKL093W"	1088.26842308845	1.38548579554217	0.117215150602035	11.8200231661701	3.0759969644769e-32	3.0575975961311e-31
"YKL096C-B"	1.9202594667754	4.08921574629001	1.62747737285516	2.51260989215236	0.0119841773987897	0.0206293369778369
"YKL096W"	32593.7835994815	4.46326281690917	0.149833264575658	29.7881970972839	5.55513415476258e-195	4.80037659426884e-193
"YKL099C"	275.751336138308	-2.84872805787507	0.238595005237233	-11.9395963676717	7.35793836421833e-33	7.4047823817545e-32
"YKL100C"	3118.97421682339	1.62570315148308	0.0969141320496881	16.7746758609939	3.73893671150454e-63	7.0034823200176e-62
"YKL103C"	2761.89191944989	2.76981666941175	0.110310014729994	25.1093853644335	3.92787410405449e-139	2.05294774744977e-137
"YKL107W"	123.911603804154	1.28624421645747	0.251499999185511	5.11429113567795	3.14921327315875e-07	9.68218748735384e-07
"YKL108W"	146.124290577367	-1.35002434207823	0.209349365578244	-6.44866698472827	1.1283819333287e-10	4.51701254472099e-10
"YKL110C"	429.69893560645	-2.98220275698366	0.135351347719709	-22.0330481168116	1.38904436734782e-107	4.8399981423555e-106
"YKL112W"	622.087367684622	-1.10274617036647	0.264159583992817	-4.17454537782911	2.98581703199098e-05	7.39437530926005e-05
"YKL113C"	565.624525134666	-1.3738584713037	0.124282563581163	-11.0543139095011	2.0892811870249e-28	1.85488101001485e-27
"YKL115C"	11.116758140372	1.27252812072182	0.559109290274869	2.27599172980334	0.022846504607351	0.037081942489417
"YKL133C"	178.531089169899	1.65043473813082	0.197167941507024	8.37070532621061	5.72743702266925e-17	3.27621529955158e-16
"YKL141W"	4165.39844990946	1.3555082606445	0.125490766899279	10.8016573182029	3.38045979567939e-27	2.90567107901832e-26
"YKL142W"	1854.11317344047	2.38428494666453	0.131774846699198	18.0936271707993	3.57747402968964e-73	7.88626162803353e-72
"YKL143W"	380.553145392995	-4.80497288418336	0.233272360062944	-20.5981235105901	2.852848987819e-94	8.52042133182255e-93
"YKL144C"	374.677101817686	-2.30536874799386	0.143852556401134	-16.0259143505613	8.42425598136425e-58	1.42925662343512e-56
"YKL146W"	2527.02550996517	1.06712087048061	0.172792848693933	6.1757235820031	6.58611291139609e-10	2.49180372321997e-09
"YKL147C"	4.4528843526587	2.85247247641433	1.09495274365592	2.60511012273485	0.00918447350702676	0.0161795522693777
"YKL148C"	3018.51657387685	2.11753325941538	0.121684090645908	17.4018908155976	7.98239684936789e-68	1.59672574014671e-66
"YKL150W"	8053.48830601032	3.14808271383847	0.0769854810357456	40.891901583063	0	0
"YKL151C"	3997.44115418488	3.09169074918802	0.146639164470178	21.0836631561467	1.12342958691322e-98	3.53444036542942e-97
"YKL156W"	3273.65701387073	-1.41659515227343	0.161474436460128	-8.77287565343648	1.74160327917788e-18	1.08323712594548e-17
"YKL162C"	167.076801859695	1.52765730711275	0.183887710387373	8.3075552134214	9.76939295902267e-17	5.53456606358618e-16
"YKL162C-A"	28.9378884205281	1.5127666815065	0.42547268273547	3.55549661092351	0.0003772658082985	0.000813934654987543
"YKL163W"	417.803582897662	2.07410153276161	0.172800355356306	12.0028777052276	3.43153980754506e-33	3.49133587012551e-32
"YKL165C-A"	4.18001705694454	2.27457680980072	0.967095381746031	2.35196739921776	0.01867441155429	0.0307570168445626
"YKL169C"	17.3758872548964	1.02570825909111	0.438502791633115	2.33911454764306	0.019329505976281	0.0317633185173117
"YKL172W"	403.340619897313	-3.84330258365555	0.253118134260421	-15.183829459257	4.52570120710275e-52	7.08479940174709e-51
"YKL178C"	50.4637977781255	1.13940082570082	0.330040403044094	3.4523070969241	0.000555814742477481	0.00117336656221386
"YKL180W"	15011.8463062674	-1.46813825386006	0.180785634166845	-8.12087896599753	4.62819416452082e-16	2.54629256199146e-15
"YKL181W"	5598.41204297303	-1.62883491101133	0.122577236792718	-13.2882332285377	2.70899320569819e-40	3.29399342704126e-39
"YKL191W"	2275.42883004631	-2.2998806371924	0.170825512791317	-13.4633322599884	2.57056836415208e-41	3.20999105357796e-40
"YKL193C"	622.860494026291	1.43254060009266	0.13321588497401	10.7535268813636	5.70380768530265e-27	4.87683081905626e-26
"YKL216W"	2805.2647280097	-2.92889233904592	0.0808140360535226	-36.2423717719795	1.31046981011152e-287	2.35920967759243e-285
"YKL217W"	345.318597932835	1.98128392452357	0.191841155166344	10.3277314130308	5.27944014049301e-25	4.2086164268801e-24
"YKR009C"	656.550643909685	1.36309714072401	0.136640596273522	9.9757844879088	1.94557827358726e-23	1.4627949873688e-22
"YKR010C"	168.944673627346	-1.30148167019202	0.24314386756535	-5.35272258035552	8.66406285395373e-08	2.78392619516481e-07
"YKR011C"	736.812832565231	1.85543330513282	0.171385294803371	10.8260939613375	2.58967984780031e-27	2.23187700712683e-26
"YKR012C"	26.6260779542898	2.88421487906887	0.442091803928941	6.52401798322518	6.84484971339211e-11	2.78477532909569e-10
"YKR024C"	466.336092440593	-2.57729570670987	0.145827372977606	-17.6736071841989	6.69741114634012e-70	1.40472238315308e-68
"YKR025W"	591.588880871719	-1.56834500392268	0.118181286760057	-13.2706712451599	3.42498974329569e-40	4.14903897687838e-39
"YKR034W"	4.64036673937597	3.02735824466339	1.14063994654885	2.65408751799639	0.00795231985773667	0.0141746383382815
"YKR039W"	858.815439205116	1.67076753005833	0.120603757570731	13.8533621481773	1.2139431408552e-43	1.59909867802491e-42
"YKR043C"	2824.44930712661	-1.270354002665	0.177186143275095	-7.16960129716619	7.52164971926966e-13	3.47454111408315e-12
"YKR049C"	767.212061647826	2.3099231138953	0.228454116905055	10.1111030310532	4.93257638635485e-24	3.81480042481692e-23
"YKR056W"	1049.13597789873	-2.57973025466824	0.104213721780427	-24.7542282397667	2.79174456372461e-135	1.38116767309154e-133
"YKR057W"	8177.6992867863	-1.16455926709806	0.213154675389993	-5.46344697796259	4.66976794651783e-08	1.54097586870581e-07
"YKR058W"	480.054638017366	1.30458660035008	0.129319498112588	10.088088953255	6.23719406024326e-24	4.80086160385233e-23
"YKR060W"	176.343744923483	-2.11429015688171	0.209521182639011	-10.0910568098714	6.0514467094676e-24	4.66342760095833e-23
"YKR063C"	220.815236453459	-1.01779402596658	0.222073492858457	-4.58314053093805	4.58043980027121e-06	1.25309541348914e-05
"YKR066C"	4583.18909572899	1.25494206399322	0.144655051982442	8.67541124070482	4.12058680979804e-18	2.51938897304727e-17
"YKR067W"	1397.44146507614	1.50509747206164	0.0858324626171724	17.5352940620454	7.70499901817631e-69	1.59032161263696e-67
"YKR076W"	785.176882989036	2.06035339277076	0.152894055312073	13.4756932737859	2.17433384606425e-41	2.72043584099275e-40
"YKR079C"	510.146590244491	-1.18654760575211	0.168363091117372	-7.04755179937228	1.82093050492929e-12	8.1727497246861e-12
"YKR081C"	741.999410995697	-3.34372551655057	0.135404049923308	-24.6944276662657	1.2275513777639e-134	5.98177479645704e-133
"YKR091W"	361.045682793194	1.5285768141814	0.162402374853532	9.41228116620828	4.85484005097506e-21	3.34015057010291e-20
"YKR092C"	1466.30476950582	-3.06793886381525	0.129423364606049	-23.7046755286708	3.22681350837871e-124	1.42265158828588e-122
"YKR094C"	8840.02578964596	-1.10460847972061	0.194985533734624	-5.66507913978881	1.46956694281317e-08	5.03130658022829e-08
"YKR095W"	174.476277249854	-2.41936599568982	0.626890868137498	-3.85930967997316	0.000113707771782106	0.000262349615136999
"YKR098C"	401.08480227692	1.54203705447747	0.149632010345781	10.3055292174048	6.65245074488016e-25	5.29662570977497e-24
"YKR099W"	343.209907708918	-1.96457694365058	0.157982922145971	-12.435375399851	1.67949916379313e-35	1.81413901342388e-34
"YKR106W"	205.567930696284	1.0608393516554	0.151644833298292	6.99555222939037	2.64216128991441e-12	1.17932832781923e-11
"YLL008W"	889.043215392453	-4.23241040009989	0.166037551720998	-25.4906818140263	2.50077626432245e-143	1.3852590571858e-141
"YLL011W"	721.385181435179	-1.74030326499651	0.104590129079437	-16.6392687370597	3.62011956673479e-62	6.51722080889115e-61
"YLL019C"	901.025606349636	1.0771402353582	0.131979287723823	8.16143391842057	3.31070500323706e-16	1.82765580289432e-15
"YLL020C"	188.798960670509	1.39765624197804	0.164864855315177	8.47758753256477	2.29911377392698e-17	1.34968807688594e-16
"YLL021W"	611.854558121966	-2.00351089243084	0.208956782086565	-9.58815919935465	8.96705134143404e-22	6.37230918243794e-21
"YLL023C"	6951.0451606296	2.91207687559475	0.130864660910948	22.2525841225874	1.06477785740699e-109	3.85520966137134e-108
"YLL026W"	10371.9326199388	3.25152464235513	0.0829823118373362	39.1833460693267	0	0
"YLL034C"	592.397916471929	-3.17184523000437	0.15856476766711	-20.0034678363313	5.13731117903269e-89	1.42896625542107e-87
"YLL035W"	617.566122780709	-1.28383845975459	0.114288907362163	-11.2332726717416	2.79914816840678e-29	2.54435894522361e-28
"YLL039C"	11768.8060551991	3.17954542209723	0.155592074386661	20.4351374234895	8.14631110300488e-93	2.35697510082922e-91
"YLL040C"	1386.73339346538	1.29084791892076	0.099663580792829	12.9520523811406	2.28755315814878e-38	2.67610686244806e-37
"YLL041C"	1991.62019269793	1.84246428143645	0.127649463967028	14.433780011112	3.17208885604419e-47	4.44985018961524e-46
"YLL045C"	28459.8720779058	-1.59891670613798	0.187996284341108	-8.50504419138858	1.81526435392498e-17	1.07146887775845e-16
"YLL046C"	11.9032397551419	1.6411218703383	0.614982162763517	2.66856824426202	0.00761753015990783	0.0135965885338371
"YLL054C"	190.033205928384	-1.02881694126517	0.15315875594066	-6.71732370079957	1.85092494484406e-11	7.84042128597016e-11
"YLL058W"	1207.96755713282	1.2952881214848	0.13577742289274	9.53979014985459	1.43121626749629e-21	1.01152809483571e-20
"YLL061W"	691.087140946043	-1.6237215229485	0.1306566416218	-12.4273936846513	1.85586967213815e-35	2.0013130357949e-34
"YLL066C"	1448.17011113511	-1.0328830752227	0.180065270427473	-5.73615929807368	9.68475774404412e-09	3.34622010964088e-08
"YLR002C"	463.552195980615	-2.70142494246079	0.186028171061765	-14.5215906120147	8.84340909476485e-48	1.25140031316967e-46
"YLR003C"	239.321407755722	-2.4595803662484	0.230880557254669	-10.6530424020737	1.68757727924154e-26	1.4278313768622e-25
"YLR008C"	702.570341661467	-1.01903551538434	0.116069416420678	-8.77953509898756	1.64151759898993e-18	1.02294957298594e-17
"YLR009W"	900.037712598838	-2.95330831624216	0.128552414798364	-22.9735732376126	8.56685332062001e-117	3.40624394913732e-115
"YLR012C"	4.89315544762413	5.53460036364688	1.37679750018328	4.01990878317989	5.82206790590628e-05	0.000139906644783755
"YLR014C"	283.334874765796	-1.26816346951506	0.147895121004914	-8.57474851704484	9.93035390907588e-18	5.93714240633955e-17
"YLR015W"	168.451499556647	-1.34245076486013	0.271845700166999	-4.9382821359155	7.88137622331914e-07	2.31862003192607e-06
"YLR017W"	1916.82661137473	-1.77140245314913	0.122396434748605	-14.4726638221733	1.80349924883438e-47	2.53546174223332e-46
"YLR029C"	22613.3613662187	-1.5784496281329	0.163697834734665	-9.64245880644285	5.29052886636062e-22	3.78453836455664e-21
"YLR031W"	67.6682942178677	1.71488635794061	0.267907822457315	6.40103130327163	1.54330924541321e-10	6.10634140386021e-10
"YLR037C"	108.917066714055	1.008484326781	0.233335047957102	4.32204392615039	1.54590401047568e-05	3.97264230447775e-05
"YLR041W"	13.8961079583557	1.77802960992652	0.579467897297651	3.06838328442069	0.00215220381840944	0.00417867973250797
"YLR042C"	1308.08259738906	2.91769730915202	0.191059254641208	15.2711645119269	1.19028329876912e-52	1.88611884091018e-51
"YLR048W"	40057.2327539272	-1.25556324963781	0.214483153492015	-5.85390147988735	4.80173134009075e-09	1.70054758552613e-08
"YLR051C"	219.931618259107	-1.78322634354996	0.179841221693005	-9.91555955171382	3.5625459642386e-23	2.63571465687561e-22
"YLR056W"	11001.830954603	-1.19680124591802	0.137926176750677	-8.67711462836692	4.05935914924905e-18	2.48429713373778e-17
"YLR057W"	443.312201995729	-1.42025748656548	0.185290468505233	-7.66503262700408	1.78785747214339e-14	9.10220288842207e-14
"YLR061W"	10218.9475140426	-1.33921912543717	0.211020766598279	-6.34638546255803	2.20432521121391e-10	8.58547577757052e-10
"YLR062C"	358.319748074752	-2.06252235994688	0.481796764668888	-4.28089707361222	1.86141440209244e-05	4.73276843466501e-05
"YLR063W"	218.796113943524	-1.74400472141304	0.143521438881934	-12.1515275696736	5.63036604088461e-34	5.82913774935673e-33
"YLR068W"	82.6080426825468	-2.80049077940829	0.257963096378403	-10.8561682609837	1.86407705311205e-27	1.61511809909348e-26
"YLR070C"	297.422964079242	1.23148199964262	0.189947321038577	6.48328174837757	8.97486715356e-11	3.61954660997028e-10
"YLR073C"	390.122712904167	-2.16051447117897	0.164855184727449	-13.1055294060111	3.06118682914519e-39	3.61376171943351e-38
"YLR074C"	829.375846179511	-2.35325589023296	0.148356393495231	-15.8621804884237	1.1580245206258e-56	1.92439920978867e-55
"YLR076C"	2226.24344574487	-1.08506200533919	0.247222599196168	-4.38900816052909	1.13868796964634e-05	2.97334276038596e-05
"YLR080W"	241.954244768273	2.0919474252743	0.246925539459869	8.47197673375656	2.41263332990784e-17	1.41376822885468e-16
"YLR083C"	4428.32870478113	-1.13226636612679	0.147350575342024	-7.68416657687709	1.53996186537014e-14	7.87726349602518e-14
"YLR084C"	998.611199646964	-1.1463691352876	0.140656516154	-8.15013172964187	3.63528060498441e-16	2.00342292524694e-15
"YLR086W"	203.207001194783	-1.18315183864296	0.294052900734782	-4.0236019970777	5.73147448609884e-05	0.000137883022065355
"YLR103C"	223.949613077733	-1.24367611743134	0.167437014711038	-7.42772510354224	1.10481263767092e-13	5.35949903049791e-13
"YLR106C"	904.082489911064	-3.92399151539563	0.272757353654714	-14.3863821188229	6.30067054279505e-47	8.72535166407152e-46
"YLR111W"	16.1972355797853	1.44790984431462	0.534588723388905	2.7084556425656	0.0067597147503775	0.0121390167074526
"YLR123C"	36.8436850132684	-1.09731040552587	0.332339450042761	-3.30177595643455	0.000960747767176137	0.00196422911011626
"YLR129W"	905.817324536116	-2.59027078494341	0.190420570573791	-13.6028937269655	3.84897932028056e-42	4.89122254406634e-41
"YLR132C"	222.044318781419	1.56990917588382	0.164958603482025	9.51698876412278	1.78269822340567e-21	1.25039688159006e-20
"YLR133W"	784.036273600392	1.08029829196302	0.141799942529882	7.61846777007938	2.56704564105239e-14	1.29875275563314e-13
"YLR136C"	1494.01064185128	1.91122362612575	0.10147915941395	18.8336564587567	4.00153505851606e-79	9.74960477979044e-78
"YLR137W"	803.037552783552	1.14538897056909	0.136614584708912	8.38408997845727	5.1119680366558e-17	2.93451415815467e-16
"YLR149C"	1137.58472850714	4.10425539912107	0.156668355224183	26.1970925350441	2.86803970623754e-151	1.70101464124303e-149
"YLR152C"	804.719736340684	1.20087691855766	0.120577926481935	9.95934292117368	2.29574972827581e-23	1.72207800798096e-22
"YLR154W-A"	4963.96517115731	1.07177115864625	0.426129473819177	2.51513031717923	0.0118988392631243	0.0204987712026338
"YLR154W-B"	1873.6009388231	1.66919692954848	0.571720730526811	2.91960189725919	0.00350478793412175	0.00660306122123345
"YLR162W-A"	5.51471970157836	2.59153004824229	0.950076564082493	2.72770653041524	0.00637763194706238	0.0115166989827003
"YLR164W"	586.702029278203	2.09187497345075	0.166741917973229	12.5455854105421	4.20296749714189e-36	4.63255652193479e-35
"YLR172C"	2040.58520528132	-1.67413605658295	0.158635019027267	-10.5533826443151	4.90005481118131e-26	4.08190941275914e-25
"YLR175W"	3326.08681445507	-2.47021948106414	0.0840532515696106	-29.3887438610078	7.64825283125812e-190	6.19604082492299e-188
"YLR177W"	1413.09343887293	1.61065143780588	0.134286283083573	11.9941620307078	3.81256013871942e-33	3.86685481362137e-32
"YLR178C"	6712.72486455656	4.83502624687574	0.191575008099956	25.2382933182653	1.52267799779874e-140	8.02315130384847e-139
"YLR180W"	7606.63058163393	-2.99661696017435	0.188769183423967	-15.8745029555173	9.51617548103658e-57	1.59365202306455e-55
"YLR181C"	271.836865020359	-1.0530313677498	0.166211082650866	-6.33550633901914	2.36563088220537e-10	9.1861316642139e-10
"YLR182W"	267.937327966022	-1.53327801995517	0.243707517762823	-6.29146787932642	3.14477894497804e-10	1.21101083436736e-09
"YLR183C"	561.525626610765	-1.40569411138832	0.0967795870522445	-14.5246963146214	8.45160207604313e-48	1.20120247927271e-46
"YLR185W"	8095.83223170349	-1.74070449611178	0.190902168486826	-9.11830656461037	7.63073031846672e-20	4.9653376700786e-19
"YLR186W"	1586.29898460475	-1.28227106769719	0.13821741499403	-9.27720336654081	1.73985173708335e-20	1.16487387479723e-19
"YLR196W"	1746.05770831538	-3.05090650278532	0.0902132801701857	-33.8188179947547	1.04327706079361e-250	1.43861247468158e-248
"YLR197W"	3122.50070281472	-2.28014595870112	0.170501735197178	-13.3731539803054	8.67815583618633e-41	1.06926098810501e-39
"YLR198C"	61.6128903077789	-2.54807679588977	0.295453438217485	-8.62429224470258	6.44902399221546e-18	3.89525857349007e-17
"YLR201C"	1225.63863769777	1.17649755372303	0.0871966878796268	13.4924569078491	1.73230057255725e-41	2.17157447016316e-40
"YLR205C"	461.557482001613	1.88253270716786	0.143015003388447	13.1631833203867	1.42934393841654e-39	1.70914724444236e-38
"YLR214W"	5299.08997090004	-4.13807331883438	0.140307233737201	-29.4929435112739	3.54594798356691e-191	2.90902390905027e-189
"YLR218C"	109.912500011713	1.38798427116278	0.21896959158978	6.3387078593225	2.3170009660869e-10	9.0080883390577e-10
"YLR221C"	348.06154849582	-2.67647524050582	0.177863494019445	-15.0479178161946	3.5627225028215e-51	5.40749520861502e-50
"YLR222C"	773.292448700795	-2.29017257607724	0.13024203058383	-17.583974741573	3.26839747507919e-69	6.78925770384239e-68
"YLR223C"	241.646408530562	-2.39223142165079	0.28141203221635	-8.50081427865757	1.8826537014004e-17	1.11023463501147e-16
"YLR228C"	475.88791187012	-1.86882310516212	0.129827160419608	-14.3947006090404	5.58662800154936e-47	7.75309123726797e-46
"YLR236C"	18.6338608562119	-1.05973256211994	0.446020054410728	-2.37597514201472	0.017502641885126	0.0290262594824723
"YLR244C"	4051.33544656396	-1.1265967936559	0.089814712916959	-12.5435661604522	4.31147658634677e-36	4.74408824382231e-35
"YLR249W"	71004.7176687158	-2.59459325697356	0.148105579422909	-17.5185382419983	1.03449354792213e-68	2.12842942351851e-67
"YLR251W"	2043.42233644642	4.09734946477978	0.142374201195714	28.7787354054923	3.95922876585914e-182	3.1292392233577e-180
"YLR252W"	997.965452161483	4.4212707854715	0.156619553380974	28.229366576706	2.55082669742433e-175	1.87862588931898e-173
"YLR258W"	7983.42881997638	3.87988947200214	0.0964319444170811	40.2344834531294	0	0
"YLR264C-A"	1527.50606796715	-1.06284079867387	0.176791889046324	-6.011818779737	1.83453336059818e-09	6.69837223100664e-09
"YLR264W"	4228.62774398037	-1.17449412426411	0.19962916451464	-5.88337945069134	4.0197290362852e-09	1.43142109253651e-08
"YLR267W"	462.503191427763	2.34231252702536	0.170321809565533	13.7522759592578	4.93521832901373e-43	6.40984969746252e-42
"YLR270W"	3119.36802402267	3.65558614681322	0.123575132860592	29.5818912931065	2.55511791865569e-192	2.1230409270266e-190
"YLR276C"	702.911383045252	-3.2992954518831	0.178506864324676	-18.4827371449548	2.84381420025305e-76	6.7265546831533e-75
"YLR279W"	25.671701262371	1.375163387044	0.377356130764474	3.64420576461313	0.00026821878039202	0.00059247645389253
"YLR281C"	43.5005915612252	2.25328918057313	0.396029919438483	5.68969431341953	1.27266993423616e-08	4.36873614607234e-08
"YLR283W"	229.046920705221	1.05713259227873	0.162459384786072	6.50705770965938	7.66369772088432e-11	3.10621794428088e-10
"YLR284C"	215.12147766903	1.75268157539735	0.174449881676193	10.0469060715708	9.47969979247901e-24	7.23650581331643e-23
